1788204860,91.2816,18.2788,0.0000
1788204870,91.2569,18.2681,0.0000
1788204880,91.2227,18.2654,0.0000
1788204890,91.2068,18.2815,0.0000
1788204900,91.1586,18.2654,0.0000
1788204910,91.0750,18.2766,0.0000
1788204920,91.0286,18.2596,0.0000
1788204930,90.9715,18.2649,0.0000
1788204940,90.9352,18.2708,0.0000
1788204950,90.8785,18.2681,0.0000
1788204960,90.8318,18.2761,0.0000
1788204970,90.8302,18.2681,0.0000
1788204980,90.8000,18.2761,0.0000
1788204990,90.7665,18.2708,0.0000
1788205000,90.7170,18.2708,0.0000
1788205010,90.6697,18.2708,0.0000
1788205020,90.6175,18.2734,0.0000
1788205030,90.5687,18.2708,0.0000
1788205040,90.5126,18.2681,0.0000
1788205050,90.4463,18.2734,0.0000
1788205060,90.3859,18.2681,0.0000
1788205070,90.3603,18.2676,0.0000
1788205080,90.3169,18.2734,0.0000
1788205090,90.2593,18.2676,0.0000
1788205100,90.2235,18.2542,0.0000
1788205110,90.1610,18.2734,0.0000
1788205120,90.0935,18.2654,0.0000
1788205130,90.0066,18.2654,0.0000
1788205140,89.9730,18.2617,0.0000
1788205150,89.9272,18.2649,0.0000
1788205160,89.8854,18.2708,0.0000
1788205170,89.8332,18.2537,0.0000
1788205180,89.7859,18.2531,0.0000
1788205190,89.7429,18.2676,0.0000
1788205200,89.7072,18.2574,0.0000
1788205210,89.6779,18.2628,0.0000
1788205220,89.6208,18.2654,0.0000
1788205230,89.5827,18.2622,0.0000
1788205240,89.5436,18.2478,0.0000
1788205250,89.5088,18.2537,0.0000
1788205260,89.4627,18.2574,0.0000
1788205270,89.4179,18.2510,0.0000
1788205280,89.3779,18.2537,0.0000
1788205290,89.3172,18.2542,0.0000
1788205300,89.2674,18.2596,0.0000
1788205310,89.2357,18.2510,0.0000
1788205320,89.2021,18.2478,0.0000
1788205330,89.1594,18.2596,0.0000
1788205340,89.0871,18.2478,0.0000
1788205350,89.0025,18.2531,0.0000
1788205360,88.9662,18.2622,0.0000
1788205370,88.9287,18.2654,0.0000
1788205380,88.8832,18.2478,0.0000
1788205390,88.8319,18.2601,0.0000
1788205400,88.7877,18.2425,0.0000
1788205410,88.7684,18.2451,0.0000
1788205420,88.7337,18.2419,0.0000
1788205430,88.6973,18.2425,0.0000
1788205440,88.6436,18.2446,0.0000
1788205450,88.5789,18.2387,0.0000
1788205460,88.5225,18.2361,0.0000
1788205470,88.5093,18.2361,0.0000
1788205480,88.4569,18.2334,0.0000
1788205490,88.4251,18.2366,0.0000
1788205500,88.4099,18.2446,0.0000
1788205510,88.4141,18.2414,0.0000
1788205520,88.4041,18.2398,0.0000
1788205530,88.3482,18.2339,0.0000
1788205540,88.3095,18.2387,0.0000
1788205550,88.2774,18.2227,0.0000
1788205560,88.2417,18.2393,0.0000
1788205570,88.2216,18.2366,0.0000
1788205580,88.1865,18.2334,0.0000
1788205590,88.1630,18.2254,0.0000
1788205600,88.1645,18.2307,0.0000
1788205610,88.1331,18.2361,0.0000
1788205620,88.0775,18.2366,0.0000
1788205630,88.0479,18.2254,0.0000
1788205640,88.0278,18.2307,0.0000
1788205650,87.9820,18.2307,0.0000
1788205660,87.9408,18.2307,0.0000
1788205670,87.9017,18.2313,0.0000
1788205680,87.8407,18.2334,0.0000
1788205690,87.7952,18.2334,0.0000
1788205700,87.7244,18.2307,0.0000
1788205710,87.6194,18.2334,0.0000
1788205720,87.5380,18.2254,0.0000
1788205730,87.4653,18.2174,0.0000
1788205740,87.4394,18.2307,0.0000
1788205750,87.4141,18.2280,0.0000
1788205760,87.4028,18.2195,0.0000
1788205770,87.3539,18.2190,0.0000
1788205780,87.3054,18.2136,0.0000
1788205790,87.2511,18.2222,0.0000
1788205800,87.2038,18.2168,0.0000
1788205810,87.1833,18.2168,0.0000
1788205820,87.1528,18.2227,0.0000
1788205830,87.1418,18.2142,0.0000
1788205840,87.1458,18.2227,0.0000
1788205850,87.1104,18.2163,0.0000
1788205860,87.0802,18.2168,0.0000
1788205870,87.0701,18.2147,0.0000
1788205880,87.0469,18.2163,0.0000
1788205890,87.0271,18.2200,0.0000
1788205900,86.9999,18.1987,0.0000
1788205910,86.9584,18.2168,0.0000
1788205920,86.9517,18.2045,0.0000
1788205930,86.9395,18.2104,0.0000
1788205940,86.9389,18.2078,0.0000
1788205950,86.9081,18.2051,0.0000
1788205960,86.9032,18.2045,0.0000
1788205970,86.8943,18.2083,0.0000
1788205980,86.8751,18.2131,0.0000
1788205990,86.8482,18.2045,0.0000
1788206000,86.8031,18.2045,0.0000
1788206010,86.7472,18.2083,0.0000
1788206020,86.6883,18.2051,0.0000
1788206030,86.6685,18.2045,0.0000
1788206040,86.6276,18.2051,0.0000
1788206050,86.6069,18.1987,0.0000
1788206060,86.6023,18.2051,0.0000
1788206070,86.6053,18.1955,0.0000
1788206080,86.6169,18.1923,0.0000
1788206090,86.6065,18.1960,0.0000
1788206100,86.6291,18.1896,0.0000
1788206110,86.6514,18.1832,0.0000
1788206120,86.6740,18.2019,0.0000
1788206130,86.6957,18.1837,0.0000
1788206140,86.7265,18.1864,0.0000
1788206150,86.7372,18.2019,0.0000
1788206160,86.7121,18.1864,0.0000
1788206170,86.6911,18.1832,0.0000
1788206180,86.6639,18.1864,0.0000
1788206190,86.6307,18.1800,0.0000
1788206200,86.5992,18.1773,0.0000
1788206210,86.5806,18.1923,0.0000
1788206220,86.5852,18.1827,0.0000
1788206230,86.5956,18.1640,0.0000
1788206240,86.5739,18.1693,0.0000
1788206250,86.5391,18.1693,0.0000
1788206260,86.5034,18.1640,0.0000
1788206270,86.4298,18.1666,0.0000
1788206280,86.3758,18.1613,0.0000
1788206290,86.3188,18.1586,0.0000
1788206300,86.2950,18.1527,0.0000
1788206310,86.3197,18.1527,0.0000
1788206320,86.3084,18.1559,0.0000
1788206330,86.2962,18.1421,0.0000
1788206340,86.2837,18.1533,0.0000
1788206350,86.3023,18.1442,0.0000
1788206360,86.2855,18.1389,0.0000
1788206370,86.2647,18.1453,0.0000
1788206380,86.2705,18.1469,0.0000
1788206390,86.2531,18.1271,0.0000
1788206400,86.2345,18.1244,0.0000
1788206410,86.1726,18.1271,0.0000
1788206420,86.1265,18.1191,0.0000
1788206430,86.0847,18.1362,0.0000
1788206440,86.0764,18.1282,0.0000
1788206450,86.1045,18.1218,0.0000
1788206460,86.1704,18.1111,0.0000
1788206470,86.1537,18.1159,0.0000
1788206480,86.1402,18.1132,0.0000
1788206490,86.1332,18.1132,0.0000
1788206500,86.1183,18.1079,0.0000
1788206510,86.1350,18.1159,0.0000
1788206520,86.1360,18.1159,0.0000
1788206530,86.1540,18.1159,0.0000
1788206540,86.0975,18.0972,0.0000
1788206550,86.0734,18.1052,0.0000
1788206560,86.0450,18.1052,0.0000
1788206570,86.0041,18.0972,0.0000
1788206580,85.9449,18.0887,0.0000
1788206590,85.8900,18.0913,0.0000
1788206600,85.8595,18.0908,0.0000
1788206610,85.7948,18.0774,0.0000
1788206620,85.7511,18.0887,0.0000
1788206630,85.6535,18.0710,0.0000
1788206640,85.5570,18.0769,0.0000
1788206650,85.5244,18.0705,0.0000
1788206660,85.5528,18.0684,0.0000
1788206670,85.5686,18.0716,0.0000
1788206680,85.5235,18.0684,0.0000
1788206690,85.4838,18.0603,0.0000
1788206700,85.4206,18.0710,0.0000
1788206710,85.3874,18.0571,0.0000
1788206720,85.3172,18.0657,0.0000
1788206730,85.3111,18.0598,0.0000
1788206740,85.3159,18.0630,0.0000
1788206750,85.3202,18.0465,0.0000
1788206760,85.3062,18.0625,0.0000
1788206770,85.2494,18.0545,0.0000
1788206780,85.1957,18.0438,0.0000
1788206790,85.1691,18.0438,0.0000
1788206800,85.1225,18.0438,0.0000
1788206810,85.1301,18.0438,0.0000
1788206820,85.1185,18.0326,0.0000
1788206830,85.1481,18.0385,0.0000
1788206840,85.1850,18.0219,0.0000
1788206850,85.2113,18.0438,0.0000
1788206860,85.2198,18.0385,0.0000
1788206870,85.2274,18.0385,0.0000
1788206880,85.2927,18.0272,0.0000
1788206890,85.3089,18.0278,0.0000
1788206900,85.3165,18.0187,0.0000
1788206910,85.2955,18.0304,0.0000
1788206920,85.2857,18.0160,0.0000
1788206930,85.3022,18.0251,0.0000
1788206940,85.3236,18.0251,0.0000
1788206950,85.3577,18.0139,0.0000
1788206960,85.3590,18.0198,0.0000
1788206970,85.3156,18.0171,0.0000
1788206980,85.2592,18.0134,0.0000
1788206990,85.2442,17.9984,0.0000
1788207000,85.2305,17.9877,0.0000
1788207010,85.2152,17.9877,0.0000
1788207020,85.1826,17.9936,0.0000
1788207030,85.1341,17.9850,0.0000
1788207040,85.1218,17.9850,0.0000
1788207050,85.1170,17.9824,0.0000
1788207060,85.1179,17.9744,0.0000
1788207070,85.1398,17.9797,0.0000
1788207080,85.1640,17.9717,0.0000
1788207090,85.1624,17.9824,0.0000
1788207100,85.1411,17.9738,0.0000
1788207110,85.1392,17.9658,0.0000
1788207120,85.1810,17.9658,0.0000
1788207130,85.1661,17.9690,0.0000
1788207140,85.1658,17.9573,0.0000
1788207150,85.1496,17.9573,0.0000
1788207160,85.1087,17.9482,0.0000
1788207170,85.0272,17.9541,0.0000
1788207180,84.9494,17.9487,0.0000
1788207190,84.9152,17.9487,0.0000
1788207200,84.8545,17.9397,0.0000
1788207210,84.7858,17.9290,0.0000
1788207220,84.7962,17.9290,0.0000
1788207230,84.7684,17.9290,0.0000
1788207240,84.7044,17.9236,0.0000
1788207250,84.6754,17.9210,0.0856
1788207260,84.6714,17.9156,0.8551
1788207270,84.6470,17.9263,0.9059
1788207280,84.6159,17.9071,1.0000
1788207290,84.5747,17.9076,1.0000
1788207300,84.5289,17.9044,1.0000
1788207310,84.4495,17.8927,1.0000
1788207320,84.4254,17.9012,1.0000
1788207330,84.4007,17.8980,1.0000
1788207340,84.4355,17.8985,1.0000
1788207350,84.5246,17.8921,1.0000
1788207360,84.6009,17.8953,1.0000
1788207370,84.5887,17.8676,1.0000
1788207380,84.4141,17.8676,1.0000
1788207390,84.1282,17.8734,1.0000
1788207400,83.8856,17.8622,1.0000
1788207410,83.6710,17.8537,1.0000
1788207420,83.5087,17.8569,1.0000
1788207430,83.4366,17.8425,1.0000
1788207440,83.3906,17.8419,1.0000
1788207450,83.2282,17.8280,1.0000
1788207460,83.0906,17.8302,1.0000
1788207470,83.1525,17.8280,1.0000
1788207480,83.1232,17.8168,1.0000
1788207490,83.0222,17.8141,1.0000
1788207500,82.9599,17.8141,1.0000
1788207510,82.9673,17.8115,1.0000
1788207520,82.9728,17.8035,1.0000
1788207530,82.9548,17.7955,1.0000
1788207540,82.9242,17.7944,1.0000
1788207550,82.9285,17.7896,1.0000
1788207560,82.9685,17.7800,1.0000
1788207570,82.9773,17.7773,1.0000
1788207580,83.0417,17.7720,1.0000
1788207590,83.1046,17.7778,1.0000
1788207600,83.1708,17.7581,1.0000
1788207610,83.2941,17.7634,1.0000
1788207620,83.3783,17.7474,1.0000
1788207630,83.4781,17.7522,1.0000
1788207640,83.5590,17.7362,1.0000
1788207650,83.6561,17.7335,1.0000
1788207660,83.7510,17.7420,1.0000
1788207670,83.8343,17.7308,1.0000
1788207680,83.9597,17.7362,1.0000
1788207690,84.0314,17.7362,1.0000
1788207700,84.1184,17.7271,1.0000
1788207710,84.1816,17.7105,1.0000
1788207720,84.2634,17.7100,1.0000
1788207730,84.3482,17.7127,1.0000
1788207740,84.4550,17.7153,1.0000
1788207750,84.5737,17.7153,1.0000
1788207760,84.7071,17.7047,1.0000
1788207770,84.7797,17.7020,1.0000
1788207780,84.8338,17.7020,1.0000
1788207790,84.8808,17.6860,1.0000
1788207800,84.9555,17.6886,1.0000
1788207810,85.0440,17.6860,1.0000
1788207820,85.1374,17.6886,1.0000
1788207830,85.2479,17.6940,1.0000
1788207840,85.3239,17.6742,1.0000
1788207850,85.4105,17.6769,1.0000
1788207860,85.5024,17.6769,1.0000
1788207870,85.5647,17.6710,1.0000
1788207880,85.6547,17.6545,1.0000
1788207890,85.7316,17.6710,1.0000
1788207900,85.8033,17.6566,1.0000
1788207910,85.8741,17.6539,1.0000
1788207920,85.9745,17.6491,1.0000
1788207930,86.0462,17.6432,1.0000
1788207940,86.1048,17.6486,1.0000
1788207950,86.1558,17.6432,1.0000
1788207960,86.2132,17.6406,1.0000
1788207970,86.2922,17.6299,1.0000
1788207980,86.3783,17.6379,1.0000
1788207990,86.4894,17.6326,1.0000
1788208000,86.5586,17.6379,1.0000
1788208010,86.6270,17.6326,1.0000
1788208020,86.6926,17.6267,1.0000
1788208030,86.7567,17.6299,1.0000
1788208040,86.8034,17.6149,1.0000
1788208050,86.8623,17.6123,1.0000
1788208060,86.9334,17.6181,1.0000
1788208070,87.0216,17.6117,1.0000
1788208080,87.1339,17.6091,1.0000
1788208090,87.2258,17.6149,1.0000
1788208100,87.3127,17.6117,1.0000
1788208110,87.3967,17.6059,1.0000
1788208120,87.4403,17.6059,1.0000
1788208130,87.5102,17.5888,1.0000
1788208140,87.5886,17.5888,1.0000
1788208150,87.6796,17.5920,1.0000
1788208160,87.7140,17.5792,1.0000
1788208170,87.7833,17.5770,1.0000
1788208180,87.8218,17.5797,1.0000
1788208190,87.8871,17.5770,1.0000
1788208200,87.9619,17.5706,1.0000
1788208210,88.0638,17.5770,1.0000
1788208220,88.1773,17.5743,1.0000
1788208230,88.3040,17.5776,1.0000
1788208240,88.4248,17.5562,1.0000
1788208250,88.5032,17.5621,1.0000
1788208260,88.5389,17.5594,1.0000
1788208270,88.5933,17.5594,1.0000
1788208280,88.6729,17.5562,1.0000
1788208290,88.7599,17.5589,1.0000
1788208300,88.8234,17.5530,1.0000
1788208310,88.8893,17.5450,1.0000
1788208320,88.9885,17.5391,1.0000
1788208330,89.0651,17.5364,1.0000
1788208340,89.1972,17.5509,1.0000
1788208350,89.2964,17.5509,1.0000
1788208360,89.3696,17.5311,1.0000
1788208370,89.4075,17.5231,1.0000
1788208380,89.4539,17.5364,1.0000
1788208390,89.5015,17.5284,1.0000
1788208400,89.5311,17.5311,1.0000
1788208410,89.5787,17.5231,1.0000
1788208420,89.6126,17.5257,1.0000
1788208430,89.6602,17.5124,1.0000
1788208440,89.6880,17.5257,1.0000
1788208450,89.7115,17.5092,1.0000
1788208460,89.7716,17.5092,1.0000
1788208470,89.8048,17.5001,1.0000
1788208480,89.8582,17.5119,1.0000
1788208490,89.9059,17.4969,1.0000
1788208500,89.9324,17.4857,1.0000
1788208510,89.9614,17.5006,1.0000
1788208520,89.9864,17.4777,1.0000
1788208530,90.0038,17.4777,1.0000
1788208540,90.0447,17.4723,1.0000
1788208550,90.0423,17.4750,1.0000
1788208560,90.0880,17.4697,1.0000
1788208570,90.1112,17.4611,1.0000
1788208580,90.1112,17.4697,1.0000
1788208590,90.1396,17.4723,1.0000
1788208600,90.1570,17.4617,1.0000
1788208610,90.1707,17.4585,1.0000
1788208620,90.1939,17.4617,1.0000
1788208630,90.2443,17.4590,1.0000
1788208640,90.2751,17.4563,1.0000
1788208650,90.3142,17.4382,1.0000
1788208660,90.3465,17.4243,1.0000
1788208670,90.3822,17.4243,1.0000
1788208680,90.4283,17.4387,1.0000
1788208690,90.4555,17.4296,1.0000
1788208700,90.4875,17.4296,1.0000
1788208710,90.5266,17.4269,1.0000
1788208720,90.5528,17.4216,1.0000
1788208730,90.5867,17.4163,1.0000
1788208740,90.5861,17.4024,1.0000
1788208750,90.5870,17.4051,1.0000
1788208760,90.6261,17.4083,1.0000
1788208770,90.6569,17.3885,1.0000
1788208780,90.7082,17.3938,1.0000
1788208790,90.7356,17.3880,1.0000
1788208800,90.7720,17.3821,1.0000
1788208810,90.8147,17.3816,1.0000
1788208820,90.8611,17.3709,1.0000
1788208830,90.9212,17.3789,1.0000
1788208840,90.9731,17.3629,1.0000
1788208850,91.0317,17.3682,1.0000
1788208860,91.0878,17.3629,1.0000
1788208870,91.1278,17.3655,1.0000
1788208880,91.2105,17.3602,1.0000
1788208890,91.2819,17.3575,1.0000
1788208900,91.3338,17.3543,1.0000
1788208910,91.4305,17.3490,1.0000
1788208920,91.5120,17.3463,1.0000
1788208930,91.5587,17.3495,1.0000
1788208940,91.6460,17.3490,1.0000
1788208950,91.7122,17.3468,1.0000
1788208960,91.7928,17.3404,1.0000
1788208970,91.8471,17.3436,1.0000
1788208980,91.9252,17.3319,1.0000
1788208990,91.9854,17.3410,1.0000
1788209000,92.0443,17.3324,1.0000
1788209010,92.1016,17.3292,1.0000
1788209020,92.1532,17.3233,1.0000
1788209030,92.2130,17.3228,1.0000
1788209040,92.2646,17.3207,1.0000
1788209050,92.3159,17.3014,1.0000
1788209060,92.3470,17.3014,1.0000
1788209070,92.4068,17.2982,1.0000
1788209080,92.4288,17.2956,1.0000
1788209090,92.4623,17.2988,1.0000
1788209100,92.5222,17.2988,1.0000
1788209110,92.5783,17.2876,1.0000
1788209120,92.6268,17.2811,1.0000
1788209130,92.6543,17.2785,1.0000
1788209140,92.7068,17.2817,1.0000
1788209150,92.7535,17.2790,1.0000
1788209160,92.7797,17.2646,1.0000
1788209170,92.8124,17.2646,1.0000
1788209180,92.8450,17.2587,1.0000
1788209190,92.8768,17.2587,1.0000
1788209200,92.9223,17.2534,1.0000
1788209210,92.9656,17.2454,1.0000
1788209220,92.9726,17.2427,1.0000
1788209230,92.9964,17.2427,1.0000
1788209240,93.0001,17.2347,1.0000
1788209250,93.0236,17.2229,1.0000
1788209260,93.0663,17.2293,1.0000
1788209270,93.0959,17.2293,1.0000
1788209280,93.1225,17.2229,1.0000
1788209290,93.1579,17.2229,1.0000
1788209300,93.1820,17.2229,1.0000
1788209310,93.2085,17.2032,1.0000
1788209320,93.2454,17.2053,1.0000
1788209330,93.2674,17.2053,1.0000
1788209340,93.2998,17.2026,1.0000
1788209350,93.3095,17.2000,1.0000
1788209360,93.3385,17.1920,1.0000
1788209370,93.3803,17.1893,1.0000
1788209380,93.4041,17.1775,1.0000
1788209390,93.4359,17.1813,1.0000
1788209400,93.4560,17.1695,1.0000
1788209410,93.4646,17.1866,1.0000
1788209420,93.5183,17.1722,1.0000
1788209430,93.5180,17.1663,1.0000
1788209440,93.5256,17.1492,1.0000
1788209450,93.5628,17.1492,1.0000
1788209460,93.5692,17.1439,1.0000
1788209470,93.5912,17.1386,1.0000
1788209480,93.6132,17.1305,1.0000
1788209490,93.6245,17.1252,1.0000
1788209500,93.6419,17.1252,1.0000
1788209510,93.6556,17.1161,1.0000
1788209520,93.6721,17.1081,1.0000
1788209530,93.6895,17.1049,1.0000
1788209540,93.7020,17.0964,1.0000
1788209550,93.7337,17.0932,1.0000
1788209560,93.7563,17.0958,1.0000
1788209570,93.7664,17.0932,1.0000
1788209580,93.7969,17.0878,1.0000
1788209590,93.8201,17.0771,1.0000
1788209600,93.8463,17.0718,1.0000
1788209610,93.8769,17.0691,1.0000
1788209620,93.8982,17.0745,1.0000
1788209630,93.9049,17.0574,1.0000
1788209640,93.9364,17.0632,1.0000
1788209650,93.9532,17.0456,1.0000
1788209660,93.9586,17.0574,1.0000
1788209670,93.9940,17.0600,1.0000
1788209680,94.0023,17.0451,1.0000
1788209690,94.0200,17.0488,1.0000
1788209700,94.0404,17.0520,1.0000
1788209710,94.0529,17.0483,1.0000
1788209720,94.0722,17.0371,1.0000
1788209730,94.0893,17.0371,1.0000
1788209740,94.0929,17.0344,1.0000
1788209750,94.1244,17.0291,1.0000
1788209760,94.1320,17.0291,1.0000
1788209770,94.1326,17.0211,1.0000
1788209780,94.1460,17.0077,1.0000
