# MUSHY-60 driven closed-loop replay of 2026-08-08 (UTC). Chamber model started at the first recorded RH/temp of the day and driven FREE for 24h with the real per-second ambient AH (MUSHY-64 fixture) and real recorded chamber temperature (a DRIVEN INPUT -- this model has no thermal dynamics) at every step. No parameter tuned; Q/F are the unmodified MUSHY-60 fitted values. duty_recorded is the time-weighted held state of the edge-published fc.humidifier relay, NOT a bucket average. 12600 rows, 1 Hz.
time_utc,rh_recorded,rh_predicted,error,duty_recorded,duty_predicted,ambient_ah,temp_c
2026-08-29T21:09:00Z,94.2641,94.2629,-0.0012,0.0000,0.0000,7.7848,13.1998
2026-08-29T21:09:01Z,94.2641,94.2617,-0.0025,0.0000,0.0000,7.7848,13.1998
2026-08-29T21:09:02Z,94.2641,94.2604,-0.0037,0.0000,0.0000,7.7848,13.1998
2026-08-29T21:09:03Z,94.2641,94.2592,-0.0049,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:04Z,94.2641,94.2580,-0.0061,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:05Z,94.2641,94.2568,-0.0074,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:06Z,94.2641,94.2555,-0.0086,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:07Z,94.2641,94.2543,-0.0098,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:08Z,94.2641,94.2531,-0.0111,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:09Z,94.2641,94.2518,-0.0123,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:10Z,94.2641,94.2506,-0.0135,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:11Z,94.2809,94.2494,-0.0315,0.0000,0.0000,7.7847,13.1998
2026-08-29T21:09:12Z,94.2809,94.2482,-0.0328,0.0000,0.0000,7.7846,13.1998
2026-08-29T21:09:13Z,94.2489,94.2469,-0.0020,0.0000,0.0000,7.7846,13.1998
2026-08-29T21:09:14Z,94.2489,94.2457,-0.0032,0.0000,0.0000,7.7846,13.1998
2026-08-29T21:09:15Z,94.2458,94.3223,0.0765,0.0000,0.0000,7.7846,13.1865
2026-08-29T21:09:16Z,94.2458,94.3211,0.0752,0.0000,0.0000,7.7846,13.1865
2026-08-29T21:09:17Z,94.2306,94.2420,0.0114,0.0000,0.0000,7.7846,13.1998
2026-08-29T21:09:18Z,94.2306,94.2408,0.0102,0.0000,0.0000,7.7846,13.1998
2026-08-29T21:09:19Z,94.2535,94.2396,-0.0139,0.0000,0.0000,7.7846,13.1998
2026-08-29T21:09:20Z,94.2535,94.2383,-0.0151,0.0000,0.0000,7.7845,13.1998
2026-08-29T21:09:21Z,94.2412,94.2371,-0.0042,0.0000,0.0000,7.7845,13.1998
2026-08-29T21:09:22Z,94.2412,94.2359,-0.0054,0.0000,0.0000,7.7845,13.1998
2026-08-29T21:09:23Z,94.2229,94.3125,0.0895,0.0000,0.0000,7.7845,13.1865
2026-08-29T21:09:24Z,94.2229,94.3112,0.0883,0.0000,0.0000,7.7845,13.1865
2026-08-29T21:09:25Z,94.2412,94.3100,0.0687,0.0000,0.0000,7.7845,13.1865
2026-08-29T21:09:26Z,94.2412,94.3088,0.0675,0.0000,0.0000,7.7845,13.1865
2026-08-29T21:09:27Z,94.2550,94.3075,0.0526,0.0000,0.0000,7.7845,13.1865
2026-08-29T21:09:28Z,94.2550,94.3063,0.0513,0.0000,0.0000,7.7845,13.1865
2026-08-29T21:09:29Z,94.2855,94.3051,0.0196,0.0000,0.0000,7.7844,13.1865
2026-08-29T21:09:30Z,94.2855,94.3038,0.0184,0.0000,0.0000,7.7844,13.1865
2026-08-29T21:09:31Z,94.2351,94.3026,0.0675,0.0000,0.0000,7.7844,13.1865
2026-08-29T21:09:32Z,94.2351,94.3014,0.0662,0.0000,0.0000,7.7844,13.1865
2026-08-29T21:09:33Z,94.2855,94.3002,0.0147,0.0000,0.0000,7.7844,13.1865
2026-08-29T21:09:34Z,94.2855,94.2989,0.0134,0.0000,0.0000,7.7844,13.1865
2026-08-29T21:09:35Z,94.2458,94.2199,-0.0259,0.0000,0.0000,7.7844,13.1998
2026-08-29T21:09:36Z,94.2458,94.2187,-0.0271,0.0000,0.0000,7.7844,13.1998
2026-08-29T21:09:37Z,94.2992,94.3731,0.0739,0.0000,0.0000,7.7844,13.1731
2026-08-29T21:09:38Z,94.2992,94.3719,0.0727,0.0000,0.0000,7.7843,13.1731
2026-08-29T21:09:39Z,94.2763,94.2928,0.0164,0.0000,0.0000,7.7843,13.1865
2026-08-29T21:09:40Z,94.2763,94.2916,0.0152,0.0000,0.0000,7.7843,13.1865
2026-08-29T21:09:41Z,94.2733,94.4617,0.1884,0.0000,0.0000,7.7843,13.1571
2026-08-29T21:09:42Z,94.2733,94.4605,0.1872,0.0000,0.0000,7.7843,13.1571
2026-08-29T21:09:43Z,94.2489,94.3657,0.1169,0.0000,0.0000,7.7843,13.1731
2026-08-29T21:09:44Z,94.2489,94.3645,0.1156,0.0000,0.0000,7.7843,13.1731
2026-08-29T21:09:45Z,94.2550,94.3633,0.1083,0.0000,0.0000,7.7843,13.1731
2026-08-29T21:09:46Z,94.2550,94.3621,0.1071,0.0000,0.0000,7.7842,13.1731
2026-08-29T21:09:47Z,94.2809,94.3608,0.0799,0.0000,0.0000,7.7842,13.1731
2026-08-29T21:09:48Z,94.2809,94.3596,0.0787,0.0000,0.0000,7.7842,13.1731
2026-08-29T21:09:49Z,94.2626,94.4519,0.1893,0.0000,0.0000,7.7842,13.1571
2026-08-29T21:09:50Z,94.2626,94.4507,0.1881,0.0000,0.0000,7.7842,13.1571
2026-08-29T21:09:51Z,94.2687,94.4494,0.1807,0.0000,0.0000,7.7842,13.1571
2026-08-29T21:09:52Z,94.2687,94.4482,0.1795,0.0000,0.0000,7.7842,13.1571
2026-08-29T21:09:53Z,94.3008,94.5250,0.2242,0.0000,0.0000,7.7842,13.1437
2026-08-29T21:09:54Z,94.3008,94.5238,0.2230,0.0000,0.0000,7.7842,13.1437
2026-08-29T21:09:55Z,94.2687,94.3510,0.0823,0.0000,0.0000,7.7841,13.1731
2026-08-29T21:09:56Z,94.2687,94.3498,0.0811,0.0000,0.0000,7.7841,13.1731
2026-08-29T21:09:57Z,94.2947,94.4421,0.1474,0.0000,0.0000,7.7841,13.1571
2026-08-29T21:09:58Z,94.2947,94.4408,0.1462,0.0000,0.0000,7.7841,13.1571
2026-08-29T21:09:59Z,94.2580,94.4396,0.1816,0.0000,0.0000,7.7841,13.1571
2026-08-29T21:10:00Z,94.2580,94.4384,0.1803,0.0000,0.0000,7.7841,13.1571
2026-08-29T21:10:01Z,94.2809,94.3436,0.0627,0.0000,0.0000,7.7841,13.1731
2026-08-29T21:10:02Z,94.2809,94.3424,0.0615,0.0000,0.0000,7.7841,13.1731
2026-08-29T21:10:03Z,94.2763,94.4347,0.1583,0.0000,0.0000,7.7840,13.1571
2026-08-29T21:10:04Z,94.2763,94.4334,0.1571,0.0000,0.0000,7.7840,13.1571
2026-08-29T21:10:05Z,94.2855,94.3387,0.0532,0.0000,0.0000,7.7840,13.1731
2026-08-29T21:10:06Z,94.2855,94.3375,0.0520,0.0000,0.0000,7.7840,13.1731
2026-08-29T21:10:07Z,94.2916,94.5078,0.2162,0.0000,0.0000,7.7840,13.1437
2026-08-29T21:10:08Z,94.2916,94.5065,0.2149,0.0000,0.0000,7.7840,13.1437
2026-08-29T21:10:09Z,94.3084,94.4273,0.1189,0.0000,0.0000,7.7840,13.1571
2026-08-29T21:10:10Z,94.3084,94.4261,0.1177,0.0000,0.0000,7.7840,13.1571
2026-08-29T21:10:11Z,94.2916,94.5028,0.2112,0.0000,0.0000,7.7840,13.1437
2026-08-29T21:10:12Z,94.2916,94.5016,0.2100,0.0000,0.0000,7.7839,13.1437
2026-08-29T21:10:13Z,94.2504,94.3289,0.0785,0.0000,0.0000,7.7839,13.1731
2026-08-29T21:10:14Z,94.2504,94.3277,0.0773,0.0000,0.0000,7.7839,13.1731
2026-08-29T21:10:15Z,94.2870,94.4979,0.2109,0.0000,0.0000,7.7839,13.1437
2026-08-29T21:10:16Z,94.2870,94.4967,0.2097,0.0000,0.0000,7.7839,13.1437
2026-08-29T21:10:17Z,94.2962,94.4955,0.1993,0.0000,0.0000,7.7839,13.1437
2026-08-29T21:10:18Z,94.2962,94.4942,0.1981,0.0000,0.0000,7.7839,13.1437
2026-08-29T21:10:19Z,94.3145,94.5711,0.2566,0.0000,0.0000,7.7839,13.1304
2026-08-29T21:10:20Z,94.3145,94.5698,0.2553,0.0000,0.0000,7.7838,13.1304
2026-08-29T21:10:21Z,94.2809,94.4905,0.2096,0.0000,0.0000,7.7838,13.1437
2026-08-29T21:10:22Z,94.2809,94.4893,0.2084,0.0000,0.0000,7.7838,13.1437
2026-08-29T21:10:23Z,94.3130,94.4881,0.1751,0.0000,0.0000,7.7838,13.1437
2026-08-29T21:10:24Z,94.3130,94.4869,0.1739,0.0000,0.0000,7.7838,13.1437
2026-08-29T21:10:25Z,94.2763,94.5637,0.2873,0.0000,0.0000,7.7838,13.1304
2026-08-29T21:10:26Z,94.2763,94.5624,0.2861,0.0000,0.0000,7.7838,13.1304
2026-08-29T21:10:27Z,94.2641,94.5612,0.2971,0.0000,0.0000,7.7838,13.1304
2026-08-29T21:10:28Z,94.2641,94.5600,0.2959,0.0000,0.0000,7.7837,13.1304
2026-08-29T21:10:29Z,94.3038,94.4807,0.1769,0.0000,0.0000,7.7837,13.1437
2026-08-29T21:10:30Z,94.3038,94.4795,0.1757,0.0000,0.0000,7.7837,13.1437
2026-08-29T21:10:31Z,94.3191,94.5563,0.2372,0.0000,0.0000,7.7837,13.1304
2026-08-29T21:10:32Z,94.3191,94.5551,0.2360,0.0000,0.0000,7.7837,13.1304
2026-08-29T21:10:33Z,94.3267,94.5538,0.2271,0.0000,0.0000,7.7837,13.1304
2026-08-29T21:10:34Z,94.3267,94.5526,0.2259,0.0000,0.0000,7.7837,13.1304
2026-08-29T21:10:35Z,94.2947,94.6295,0.3348,0.0000,0.0000,7.7837,13.1170
2026-08-29T21:10:36Z,94.2947,94.6283,0.3336,0.0000,0.0000,7.7836,13.1170
2026-08-29T21:10:37Z,94.3145,94.5489,0.2344,0.0000,0.0000,7.7836,13.1304
2026-08-29T21:10:38Z,94.3145,94.5477,0.2332,0.0000,0.0000,7.7836,13.1304
2026-08-29T21:10:39Z,94.3008,94.5465,0.2457,0.0000,0.0000,7.7836,13.1304
2026-08-29T21:10:40Z,94.3008,94.5452,0.2445,0.0000,0.0000,7.7836,13.1304
2026-08-29T21:10:41Z,94.2947,94.5440,0.2493,0.0000,0.0000,7.7836,13.1304
2026-08-29T21:10:42Z,94.2947,94.5428,0.2481,0.0000,0.0000,7.7836,13.1304
2026-08-29T21:10:43Z,94.3145,94.5415,0.2271,0.0000,0.0000,7.7836,13.1304
2026-08-29T21:10:44Z,94.3145,94.5403,0.2258,0.0000,0.0000,7.7835,13.1304
2026-08-29T21:10:45Z,94.3084,94.7110,0.4026,0.0000,0.0000,7.7835,13.1010
2026-08-29T21:10:46Z,94.3084,94.7098,0.4014,0.0000,0.0000,7.7835,13.1010
2026-08-29T21:10:47Z,94.3404,94.6147,0.2743,0.0000,0.0000,7.7835,13.1170
2026-08-29T21:10:48Z,94.3404,94.6135,0.2731,0.0000,0.0000,7.7835,13.1170
2026-08-29T21:10:49Z,94.2672,94.5342,0.2670,0.0000,0.0000,7.7835,13.1304
2026-08-29T21:10:50Z,94.2672,94.5329,0.2658,0.0000,0.0000,7.7835,13.1304
2026-08-29T21:10:51Z,94.3282,94.7036,0.3754,0.0000,0.0000,7.7835,13.1010
2026-08-29T21:10:52Z,94.3282,94.7024,0.3742,0.0000,0.0000,7.7834,13.1010
2026-08-29T21:10:53Z,94.3221,94.5292,0.2071,0.0000,0.0000,7.7834,13.1304
2026-08-29T21:10:54Z,94.3221,94.5280,0.2059,0.0000,0.0000,7.7834,13.1304
2026-08-29T21:10:55Z,94.2947,94.4488,0.1541,0.0000,0.0000,7.7834,13.1437
2026-08-29T21:10:56Z,94.2947,94.4475,0.1529,0.0000,0.0000,7.7834,13.1437
2026-08-29T21:10:57Z,94.3420,94.6024,0.2605,0.0000,0.0000,7.7834,13.1170
2026-08-29T21:10:58Z,94.3420,94.6012,0.2592,0.0000,0.0000,7.7834,13.1170
2026-08-29T21:10:59Z,94.3404,94.6000,0.2595,0.0000,0.0000,7.7834,13.1170
2026-08-29T21:11:00Z,94.3404,94.5987,0.2583,0.0000,0.0000,7.7833,13.1170
2026-08-29T21:11:01Z,94.3359,94.5194,0.1836,0.0000,0.0000,7.7833,13.1304
2026-08-29T21:11:02Z,94.3359,94.5182,0.1823,0.0000,0.0000,7.7833,13.1304
2026-08-29T21:11:03Z,94.3191,94.6889,0.3698,0.0000,0.0000,7.7833,13.1010
2026-08-29T21:11:04Z,94.3191,94.6876,0.3686,0.0000,0.0000,7.7833,13.1010
2026-08-29T21:11:05Z,94.3313,94.5926,0.2613,0.0000,0.0000,7.7833,13.1170
2026-08-29T21:11:06Z,94.3313,94.5914,0.2601,0.0000,0.0000,7.7833,13.1170
2026-08-29T21:11:07Z,94.3267,94.5901,0.2634,0.0000,0.0000,7.7832,13.1170
2026-08-29T21:11:08Z,94.3267,94.5889,0.2622,0.0000,0.0000,7.7832,13.1170
2026-08-29T21:11:09Z,94.3511,94.5096,0.1585,0.0000,0.0000,7.7832,13.1304
2026-08-29T21:11:10Z,94.3511,94.5084,0.1573,0.0000,0.0000,7.7832,13.1304
2026-08-29T21:11:11Z,94.3084,94.5852,0.2768,0.0000,0.0000,7.7832,13.1170
2026-08-29T21:11:12Z,94.3084,94.5840,0.2756,0.0000,0.0000,7.7832,13.1170
2026-08-29T21:11:13Z,94.3191,94.6766,0.3575,0.0000,0.0000,7.7832,13.1010
2026-08-29T21:11:14Z,94.3191,94.6753,0.3563,0.0000,0.0000,7.7832,13.1010
2026-08-29T21:11:15Z,94.3313,94.8306,0.4994,0.0000,0.0000,7.7831,13.0743
2026-08-29T21:11:16Z,94.3313,94.8294,0.4981,0.0000,0.0000,7.7831,13.0743
2026-08-29T21:11:17Z,94.3511,94.5778,0.2267,0.0000,0.0000,7.7831,13.1170
2026-08-29T21:11:18Z,94.3511,94.5766,0.2255,0.0000,0.0000,7.7831,13.1170
2026-08-29T21:11:19Z,94.3511,94.6692,0.3181,0.0000,0.0000,7.7831,13.1010
2026-08-29T21:11:20Z,94.3511,94.6679,0.3168,0.0000,0.0000,7.7831,13.1010
2026-08-29T21:11:21Z,94.3465,94.7450,0.3984,0.0000,0.0000,7.7831,13.0877
2026-08-29T21:11:22Z,94.3465,94.7437,0.3972,0.0000,0.0000,7.7831,13.0877
2026-08-29T21:11:23Z,94.3221,94.7425,0.4204,0.0000,0.0000,7.7830,13.0877
2026-08-29T21:11:24Z,94.3221,94.7413,0.4191,0.0000,0.0000,7.7830,13.0877
2026-08-29T21:11:25Z,94.3603,94.6618,0.3015,0.0000,0.0000,7.7830,13.1010
2026-08-29T21:11:26Z,94.3603,94.6606,0.3003,0.0000,0.0000,7.7830,13.1010
2026-08-29T21:11:27Z,94.3587,94.6593,0.3006,0.0000,0.0000,7.7830,13.1010
2026-08-29T21:11:28Z,94.3587,94.6581,0.2994,0.0000,0.0000,7.7830,13.1010
2026-08-29T21:11:29Z,94.3359,94.7351,0.3993,0.0000,0.0000,7.7830,13.0877
2026-08-29T21:11:30Z,94.3359,94.7339,0.3980,0.0000,0.0000,7.7829,13.0877
2026-08-29T21:11:31Z,94.3465,94.7326,0.3861,0.0000,0.0000,7.7829,13.0877
2026-08-29T21:11:32Z,94.3465,94.7314,0.3849,0.0000,0.0000,7.7829,13.0877
2026-08-29T21:11:33Z,94.3740,94.7302,0.3562,0.0000,0.0000,7.7829,13.0877
2026-08-29T21:11:34Z,94.3740,94.7290,0.3550,0.0000,0.0000,7.7829,13.0877
2026-08-29T21:11:35Z,94.3603,94.6495,0.2892,0.0000,0.0000,7.7829,13.1010
2026-08-29T21:11:36Z,94.3603,94.6483,0.2880,0.0000,0.0000,7.7829,13.1010
2026-08-29T21:11:37Z,94.3740,94.8036,0.4296,0.0000,0.0000,7.7829,13.0743
2026-08-29T21:11:38Z,94.3740,94.8023,0.4283,0.0000,0.0000,7.7828,13.0743
2026-08-29T21:11:39Z,94.3771,94.6446,0.2675,0.0000,0.0000,7.7828,13.1010
2026-08-29T21:11:40Z,94.3771,94.6434,0.2663,0.0000,0.0000,7.7828,13.1010
2026-08-29T21:11:41Z,94.4198,94.7986,0.3789,0.0000,0.0000,7.7828,13.0743
2026-08-29T21:11:42Z,94.4198,94.7974,0.3776,0.0000,0.0000,7.7828,13.0743
2026-08-29T21:11:43Z,94.3694,94.7179,0.3485,0.0000,0.0000,7.7828,13.0877
2026-08-29T21:11:44Z,94.3694,94.7167,0.3472,0.0000,0.0000,7.7828,13.0877
2026-08-29T21:11:45Z,94.3633,94.7154,0.3521,0.0000,0.0000,7.7827,13.0877
2026-08-29T21:11:46Z,94.3633,94.7142,0.3509,0.0000,0.0000,7.7827,13.0877
2026-08-29T21:11:47Z,94.3740,94.7912,0.4173,0.0000,0.0000,7.7827,13.0743
2026-08-29T21:11:48Z,94.3740,94.7900,0.4160,0.0000,0.0000,7.7827,13.0743
2026-08-29T21:11:49Z,94.3175,94.6323,0.3148,0.0000,0.0000,7.7827,13.1010
2026-08-29T21:11:50Z,94.3175,94.6311,0.3135,0.0000,0.0000,7.7827,13.1010
2026-08-29T21:11:51Z,94.3740,94.7863,0.4123,0.0000,0.0000,7.7827,13.0743
2026-08-29T21:11:52Z,94.3740,94.7851,0.4111,0.0000,0.0000,7.7827,13.0743
2026-08-29T21:11:53Z,94.3969,94.7056,0.3087,0.0000,0.0000,7.7826,13.0877
2026-08-29T21:11:54Z,94.3969,94.7044,0.3075,0.0000,0.0000,7.7826,13.0877
2026-08-29T21:11:55Z,94.3786,94.7031,0.3246,0.0000,0.0000,7.7826,13.0877
2026-08-29T21:11:56Z,94.3786,94.7019,0.3233,0.0000,0.0000,7.7826,13.0877
2026-08-29T21:11:57Z,94.3740,94.8573,0.4833,0.0000,0.0000,7.7826,13.0610
2026-08-29T21:11:58Z,94.3740,94.8561,0.4821,0.0000,0.0000,7.7826,13.0610
2026-08-29T21:11:59Z,94.3969,94.8548,0.4579,0.0000,0.0000,7.7826,13.0610
2026-08-29T21:12:00Z,94.3969,94.8536,0.4567,0.0000,0.0000,7.7825,13.0610
2026-08-29T21:12:01Z,94.3740,94.7740,0.4000,0.0000,0.0000,7.7825,13.0743
2026-08-29T21:12:02Z,94.3740,94.7728,0.3988,0.0000,0.0000,7.7825,13.0743
2026-08-29T21:12:03Z,94.3633,94.8499,0.4866,0.0000,0.0000,7.7825,13.0610
2026-08-29T21:12:04Z,94.3633,94.8487,0.4854,0.0000,0.0000,7.7825,13.0610
2026-08-29T21:12:05Z,94.3603,94.8474,0.4872,0.0000,0.0000,7.7825,13.0610
2026-08-29T21:12:06Z,94.3603,94.8462,0.4860,0.0000,0.0000,7.7825,13.0610
2026-08-29T21:12:07Z,94.3862,94.7667,0.3804,0.0000,0.0000,7.7824,13.0743
2026-08-29T21:12:08Z,94.3862,94.7654,0.3792,0.0000,0.0000,7.7824,13.0743
2026-08-29T21:12:09Z,94.3679,94.8425,0.4746,0.0000,0.0000,7.7824,13.0610
2026-08-29T21:12:10Z,94.3679,94.8413,0.4734,0.0000,0.0000,7.7824,13.0610
2026-08-29T21:12:11Z,94.3404,94.8401,0.4996,0.0000,0.0000,7.7824,13.0610
2026-08-29T21:12:12Z,94.3404,94.8388,0.4984,0.0000,0.0000,7.7824,13.0610
2026-08-29T21:12:13Z,94.3465,94.8376,0.4911,0.0000,0.0000,7.7824,13.0610
2026-08-29T21:12:14Z,94.3465,94.8364,0.4898,0.0000,0.0000,7.7824,13.0610
2026-08-29T21:12:15Z,94.3786,94.8351,0.4566,0.0000,0.0000,7.7823,13.0610
2026-08-29T21:12:16Z,94.3786,94.8339,0.4553,0.0000,0.0000,7.7823,13.0610
2026-08-29T21:12:17Z,94.3862,94.9268,0.5406,0.0000,0.0000,7.7823,13.0449
2026-08-29T21:12:18Z,94.3862,94.9255,0.5393,0.0000,0.0000,7.7823,13.0449
2026-08-29T21:12:19Z,94.3908,94.9243,0.5335,0.0000,0.0000,7.7823,13.0449
2026-08-29T21:12:20Z,94.3908,94.9231,0.5323,0.0000,0.0000,7.7823,13.0449
2026-08-29T21:12:21Z,94.3908,94.8278,0.4370,0.0000,0.0000,7.7823,13.0610
2026-08-29T21:12:22Z,94.3908,94.8265,0.4358,0.0000,0.0000,7.7822,13.0610
2026-08-29T21:12:23Z,94.3908,94.8253,0.4345,0.0000,0.0000,7.7822,13.0610
2026-08-29T21:12:24Z,94.3908,94.8241,0.4333,0.0000,0.0000,7.7822,13.0610
2026-08-29T21:12:25Z,94.3999,94.9169,0.5170,0.0000,0.0000,7.7822,13.0449
2026-08-29T21:12:26Z,94.3999,94.9157,0.5158,0.0000,0.0000,7.7822,13.0449
2026-08-29T21:12:27Z,94.3954,94.8204,0.4250,0.0000,0.0000,7.7822,13.0610
2026-08-29T21:12:28Z,94.3954,94.8192,0.4238,0.0000,0.0000,7.7822,13.0610
2026-08-29T21:12:29Z,94.3908,94.8179,0.4271,0.0000,0.0000,7.7821,13.0610
2026-08-29T21:12:30Z,94.3908,94.8167,0.4259,0.0000,0.0000,7.7821,13.0610
2026-08-29T21:12:31Z,94.4289,94.9880,0.5591,0.0000,0.0000,7.7821,13.0316
2026-08-29T21:12:32Z,94.4289,94.9868,0.5578,0.0000,0.0000,7.7821,13.0316
2026-08-29T21:12:33Z,94.3816,94.9071,0.5255,0.0000,0.0000,7.7821,13.0449
2026-08-29T21:12:34Z,94.3816,94.9058,0.5242,0.0000,0.0000,7.7821,13.0449
2026-08-29T21:12:35Z,94.4060,94.9046,0.4986,0.0000,0.0000,7.7821,13.0449
2026-08-29T21:12:36Z,94.4060,94.9034,0.4973,0.0000,0.0000,7.7820,13.0449
2026-08-29T21:12:37Z,94.3908,94.9806,0.5898,0.0000,0.0000,7.7820,13.0316
2026-08-29T21:12:38Z,94.3908,94.9794,0.5886,0.0000,0.0000,7.7820,13.0316
2026-08-29T21:12:39Z,94.3786,94.8056,0.4271,0.0000,0.0000,7.7820,13.0610
2026-08-29T21:12:40Z,94.3786,94.8044,0.4258,0.0000,0.0000,7.7820,13.0610
2026-08-29T21:12:41Z,94.4152,94.9757,0.5605,0.0000,0.0000,7.7820,13.0316
2026-08-29T21:12:42Z,94.4152,94.9745,0.5593,0.0000,0.0000,7.7820,13.0316
2026-08-29T21:12:43Z,94.3816,94.8948,0.5132,0.0000,0.0000,7.7819,13.0449
2026-08-29T21:12:44Z,94.3816,94.8935,0.5119,0.0000,0.0000,7.7819,13.0449
2026-08-29T21:12:45Z,94.3862,94.9708,0.5846,0.0000,0.0000,7.7819,13.0316
2026-08-29T21:12:46Z,94.3862,94.9695,0.5833,0.0000,0.0000,7.7819,13.0316
2026-08-29T21:12:47Z,94.3999,94.8899,0.4899,0.0000,0.0000,7.7819,13.0449
2026-08-29T21:12:48Z,94.3999,94.8886,0.4887,0.0000,0.0000,7.7819,13.0449
2026-08-29T21:12:49Z,94.4060,94.9659,0.5598,0.0000,0.0000,7.7819,13.0316
2026-08-29T21:12:50Z,94.4060,94.9646,0.5586,0.0000,0.0000,7.7818,13.0316
2026-08-29T21:12:51Z,94.3877,94.9634,0.5757,0.0000,0.0000,7.7818,13.0316
2026-08-29T21:12:52Z,94.3877,94.9622,0.5744,0.0000,0.0000,7.7818,13.0316
2026-08-29T21:12:53Z,94.4091,95.0395,0.6304,0.0000,0.0000,7.7818,13.0182
2026-08-29T21:12:54Z,94.4091,95.0382,0.6291,0.0000,0.0000,7.7818,13.0182
2026-08-29T21:12:55Z,94.4091,94.9585,0.5494,0.0000,0.0000,7.7818,13.0316
2026-08-29T21:12:56Z,94.4091,94.9572,0.5481,0.0000,0.0000,7.7818,13.0316
2026-08-29T21:12:57Z,94.4244,94.8776,0.4532,0.0000,0.0000,7.7817,13.0449
2026-08-29T21:12:58Z,94.4244,94.8763,0.4520,0.0000,0.0000,7.7817,13.0449
2026-08-29T21:12:59Z,94.4091,95.0321,0.6230,0.0000,0.0000,7.7817,13.0182
2026-08-29T21:13:00Z,94.4091,95.0308,0.6217,0.0000,0.0000,7.7817,13.0182
2026-08-29T21:13:01Z,94.4335,94.9511,0.5176,0.0000,0.0000,7.7817,13.0316
2026-08-29T21:13:02Z,94.4335,94.9499,0.5164,0.0000,0.0000,7.7817,13.0316
2026-08-29T21:13:03Z,94.4244,95.0271,0.6028,0.0000,0.0000,7.7817,13.0182
2026-08-29T21:13:04Z,94.4244,95.0259,0.6016,0.0000,0.0000,7.7816,13.0182
2026-08-29T21:13:05Z,94.4152,94.9462,0.5310,0.0000,0.0000,7.7816,13.0316
2026-08-29T21:13:06Z,94.4152,94.9449,0.5297,0.0000,0.0000,7.7816,13.0316
2026-08-29T21:13:07Z,94.3969,95.1008,0.7039,0.0000,0.0000,7.7816,13.0049
2026-08-29T21:13:08Z,94.3969,95.0996,0.7027,0.0000,0.0000,7.7816,13.0049
2026-08-29T21:13:09Z,94.4182,95.0983,0.6801,0.0000,0.0000,7.7816,13.0049
2026-08-29T21:13:10Z,94.4182,95.0971,0.6789,0.0000,0.0000,7.7816,13.0049
2026-08-29T21:13:11Z,94.4182,94.9388,0.5205,0.0000,0.0000,7.7815,13.0316
2026-08-29T21:13:12Z,94.4182,94.9376,0.5193,0.0000,0.0000,7.7815,13.0316
2026-08-29T21:13:13Z,94.4411,95.0934,0.6523,0.0000,0.0000,7.7815,13.0049
2026-08-29T21:13:14Z,94.4411,95.0922,0.6510,0.0000,0.0000,7.7815,13.0049
2026-08-29T21:13:15Z,94.4274,95.0124,0.5850,0.0000,0.0000,7.7815,13.0182
2026-08-29T21:13:16Z,94.4274,95.0111,0.5837,0.0000,0.0000,7.7815,13.0182
2026-08-29T21:13:17Z,94.4366,95.0885,0.6519,0.0000,0.0000,7.7814,13.0049
2026-08-29T21:13:18Z,94.4366,95.0873,0.6507,0.0000,0.0000,7.7814,13.0049
2026-08-29T21:13:19Z,94.4472,95.0860,0.6388,0.0000,0.0000,7.7814,13.0049
2026-08-29T21:13:20Z,94.4472,95.0848,0.6376,0.0000,0.0000,7.7814,13.0049
2026-08-29T21:13:21Z,94.4335,95.0836,0.6501,0.0000,0.0000,7.7814,13.0049
2026-08-29T21:13:22Z,94.4335,95.0823,0.6488,0.0000,0.0000,7.7814,13.0049
2026-08-29T21:13:23Z,94.4182,95.0811,0.6629,0.0000,0.0000,7.7814,13.0049
2026-08-29T21:13:24Z,94.4182,95.0799,0.6616,0.0000,0.0000,7.7813,13.0049
2026-08-29T21:13:25Z,94.4427,95.1730,0.7304,0.0000,0.0000,7.7813,12.9889
2026-08-29T21:13:26Z,94.4427,95.1718,0.7291,0.0000,0.0000,7.7813,12.9889
2026-08-29T21:13:27Z,94.4274,94.9191,0.4917,0.0000,0.0000,7.7813,13.0316
2026-08-29T21:13:28Z,94.4274,94.9179,0.4905,0.0000,0.0000,7.7813,13.0316
2026-08-29T21:13:29Z,94.4091,94.9952,0.5861,0.0000,0.0000,7.7813,13.0182
2026-08-29T21:13:30Z,94.4091,94.9939,0.5848,0.0000,0.0000,7.7813,13.0182
2026-08-29T21:13:31Z,94.4640,95.1656,0.7016,0.0000,0.0000,7.7812,12.9889
2026-08-29T21:13:32Z,94.4640,95.1644,0.7004,0.0000,0.0000,7.7812,12.9889
2026-08-29T21:13:33Z,94.4335,95.1632,0.7297,0.0000,0.0000,7.7812,12.9889
