q,r2,n,hours,grad0,grad1,dahi,daho,temp0,dT,dTdt,tmean,start
2.678137798232018,0.47273073196936477,249,4.300833333333333,0.7876880878019703,0.5688038221825229,-0.9433324228774405,-0.724448157257993,8.448856844942911,-1.6437654179700463,-0.3822710274348945,7.228325094646642,2026-04-28T05:41:04+00:00
0.4981120141915794,0.9242074080072502,57,1.0991666666666666,2.628759618689183,2.3266919200339515,-0.22071023372021692,0.08135746493501461,9.589621321939928,0.06658019887592204,0.060527453523565485,9.627743438434068,2026-04-29T05:04:59+00:00
0.8277190177460427,0.9280758283898983,68,1.2772222222222223,2.5147122885838344,1.9150861675952546,-0.37473078489077594,0.22489533609780388,9.528737824572113,-0.2000076295109512,-0.1558501009176243,9.380776501627956,2026-04-29T06:15:39+00:00
0.868530487436798,0.9243041824853885,74,1.5138888888888888,2.100766961707137,1.5831737310492073,-0.38104323705861987,0.13654999359930997,9.205450013987438,-0.21140103252715114,-0.13938529617174802,9.132714560432577,2026-04-29T07:37:22+00:00
0.742805457175199,0.5800345432279503,81,1.5058333333333334,1.7705608733625429,1.4259528379248296,-0.24898776071827378,0.09562027471943946,8.834363317311363,0.04503954629841722,0.030026364198944815,8.774404819535585,2026-04-29T09:14:10+00:00
2.3895683165478774,0.9163218009998227,131,2.515,4.173209338228705,1.3141395214876184,-2.4259903786733528,0.4330794380677343,17.157600264489712,-2.63232115154751,-1.0459554244559641,15.50231249617896,2026-04-29T20:23:34+00:00
1.8664590774155343,0.965067452342087,54,1.0505555555555555,1.553914345684687,1.6478236470330447,-0.5087092597390868,-0.6026185610874446,14.349126420996416,-0.21006586811118844,-0.20006273153446516,14.240288268355336,2026-04-29T23:01:38+00:00
1.2672614747342796,0.979824983225655,52,1.0166666666666666,2.1378135368704907,2.042262897945818,-0.42940287535248167,-0.33385223642780915,13.34695201037613,-0.10262963810686365,-0.10094718502314458,13.326452211778813,2026-04-30T02:14:12+00:00
0.951774878143971,0.8306014748720012,112,2.3666666666666667,2.8884615426563656,2.330843157559789,-0.8085437388719061,-0.25092535377532954,12.606202792401005,-0.7895300959595524,-0.3336042658984024,12.151430580737113,2026-04-30T07:33:54+00:00
1.0056927999265783,0.947996436672873,32,1.0922222222222222,8.716280091684528,6.859109423995312,-1.5383145197521788,0.3188561479370371,20.94617380025941,-1.0408941786831463,-0.9462674351664965,20.328624668824798,2026-04-30T17:12:36+00:00
3.605154922278434,0.9586351091031696,54,1.2294444444444443,5.507725880001869,2.834357913312747,-3.177714592824861,-0.5043466261357388,19.519595127285676,-3.1675440604257297,-2.568278967912754,17.974924387409736,2026-04-30T20:15:18+00:00
2.299024263957979,0.7551314924727287,98,2.950277777777778,2.3573405988293974,0.4539391690459631,-1.6378397287064477,0.2655617010769866,17.283783351422663,-1.594151856801469,-0.5403904599327013,16.69303941585992,2026-05-01T18:50:14+00:00
2.533268051754236,0.9787159122630491,21,1.8380555555555556,0.5691409978811812,0.1906176112758846,-0.2863296606684216,0.09219372593687503,15.55638208590829,-0.27326365046666545,-0.1490529002545448,15.440184129305988,2026-05-01T22:03:28+00:00
0.31478052305739856,0.11835168109869443,302,5.1866666666666665,3.1060800624392275,1.9408831179791708,-0.6822336824373032,0.4829632620227535,14.527148343124544,-0.9235777320007212,-0.17818219909981758,13.616394501592413,2026-05-04T21:17:05+00:00
0.3345732310980529,0.03567832718539432,1667,28.698055555555555,0.09585680633223426,0.5239744253935061,0.6904839613310427,0.26236634226977085,7.958275551007765,1.8360709813795077,0.06397459865433824,6.209566186561631,2026-05-08T12:48:23+00:00
-0.3260804982410247,0.015326253003669965,889,14.973888888888888,-0.1267499035354005,1.1351329524103697,-0.3222503625940103,-1.5841332185397805,7.458698914066273,-0.16075379568169623,-0.010740788130180149,6.397782624704253,2026-05-09T21:27:23+00:00
1.4087495832750618,0.7939392175192879,139,2.4747222222222223,1.973688388746126,1.5227366373147548,-0.9460918891358769,-0.4951401377045057,10.7810330357824,-1.5905368632537265,-0.6448122418596188,9.768742439828847,2026-05-11T21:22:10+00:00
1.9031530313522573,0.6359235984947574,524,8.873333333333333,1.5694982347261668,0.9593021859215192,-2.7292695455575906,-2.119073496752943,13.264527860430805,-4.560209557234041,-0.5133444154484849,10.80845258434697,2026-05-12T22:12:58+00:00
1.9813493835608624,0.8698145305249119,112,2.006388888888889,1.3886901627444574,1.0627279543720318,-0.7243119150476307,-0.3983497066752051,9.558289463645382,-1.3494061697311945,-0.669127026312989,8.68683421573005,2026-05-14T21:12:49+00:00
0.23633018823619584,0.14126784116576852,55,1.0683333333333334,1.5382436528977301,1.5207492809308194,-0.0715972579608497,-0.054102885993938976,6.4868772411688385,-0.119986775514354,-0.11248760204470687,6.386952166878924,2026-05-15T07:13:37+00:00
0.27374165604571243,0.11062767892406411,75,1.4019444444444444,1.5229936240601738,0.8934265432050665,-0.10011610736167853,0.5294509734934287,10.784771496147096,-0.14090435136441393,-0.10064596526029566,10.619595426482178,2026-05-16T22:14:14+00:00
-0.11074046534904411,0.0002757228765483122,465,7.901111111111111,0.06940346799259167,0.9523003231807525,-0.7484113624444166,-1.6313082176325775,10.817438518857605,-1.2688512499682076,-0.16061408227445664,9.702410299382096,2026-05-17T05:20:03+00:00
0.7095099086152721,0.197124583187143,1034,17.38138888888889,3.947663040346865,0.49082747168984575,-1.3632858567860513,2.093549711870968,13.509308003356981,-2.069415833778381,-0.11904597317996438,10.614962028810707,2026-05-23T18:18:44+00:00
1.5486441007851468,0.6317701917077996,203,3.5494444444444446,2.1582199577979875,1.6079376725539287,-1.3970286499396796,-0.8467463646956208,14.979324025329978,-1.9625136695404528,-0.5554283970397508,13.557257694479649,2026-05-24T19:36:00+00:00
0.23821099427222256,0.07714177016258539,97,1.7722222222222221,1.778943101016516,1.691768098559212,-0.14474398699519675,-0.05756898453789283,12.488352279952187,-0.19911751990030524,-0.11270803013224825,12.23672245241479,2026-05-26T03:43:22+00:00
0.004822901107451815,0.00028542403487441526,75,1.4033333333333333,1.5679004899427618,1.5695437364473381,-0.025304633426470602,-0.02694787993104697,11.895806312148727,-0.025635156786446345,-0.018310826276033105,11.893096190181272,2026-05-26T08:16:40+00:00
0.24142617877673442,0.015654013792611776,107,1.94,1.5353601863443433,0.5215151063152135,0.15578782690141146,1.1696329069305413,11.755258004628578,0.2805625492739203,0.14511855996926915,11.470060038382313,2026-05-26T09:55:07+00:00
0.4798797538068147,0.015389644592877727,2929,48.961666666666666,1.7165422179531706,1.4298305994111118,-2.0455635306436015,-1.7588519121015427,14.626395564710972,-3.0024287276518944,-0.061315767072536984,10.6727787625225,2026-05-26T14:20:28+00:00
2.0834824840705766,0.8888511025829327,186,3.245,1.3500539976206518,0.6224068344287641,-1.0259661146366597,-0.29831895144477194,11.493565779100232,-1.7251214363826008,-0.530806595810031,10.493553326941418,2026-05-28T20:01:48+00:00
0.9392445318280552,0.698988819881992,128,2.274722222222222,0.6565084622252648,0.6399573368166243,-0.29246959058245814,-0.2759184651738176,9.682192721446551,-0.5218712647185892,-0.228556758270915,9.42692218525411,2026-05-28T23:28:44+00:00
-0.0693089515756622,0.0008806328909781724,1279,21.466944444444444,0.7506963585536823,1.1706537526574365,-2.6344156975414528,-3.054373091645207,14.65648126955063,-4.021960275679676,-0.18735839793538867,11.282515680400948,2026-05-30T20:45:53+00:00
2.594649437549402,0.9455387207241682,102,1.8383333333333334,1.1856361873363603,0.7750143440901498,-0.7485691630991145,-0.33794731985290394,10.854111034815995,-1.3053457440044696,-0.70559229405647,10.102426184481573,2026-05-31T20:46:45+00:00
-0.4063900931283544,0.4332381133721942,141,2.508611111111111,0.6321855797775502,0.8409122376959131,0.1557229911395961,-0.05300366677876678,9.17589837491417,0.3378856081991799,0.13515424327967196,9.34132907764939,2026-05-31T22:57:20+00:00
0.39872555778156143,0.05373971315318071,194,3.3786111111111112,0.8477006433940701,1.1241963781053315,-0.28339838593834266,-0.559894120649604,10.425345235370408,-0.4872460008646762,-0.1440135963146826,9.925141158419065,2026-06-01T23:38:19+00:00
0.11329044981683901,0.007372827765792511,457,7.765555555555555,0.9413037956290058,0.8695195088551877,-0.01558245699926708,0.056201829774551015,9.660919101752244,0.01370768800386557,0.0017649383695964253,9.195258735449677,2026-06-02T03:43:29+00:00
2.2227389811095395,0.8886470387707637,55,1.0697222222222222,2.3922557938927227,1.7125215663944022,-0.7689656707282193,-0.08923144322989884,12.983965311156886,-1.1596348007426016,-1.087157625696189,12.254336985717165,2026-06-02T20:38:08+00:00
0.8661226941835248,0.07414339521304758,931,15.669166666666667,1.2412501780675527,0.22343064518450007,-0.7710959999504361,0.2467235329326165,15.108567940794996,-1.0315480277714109,-0.06584349113434537,13.781030059407426,2026-06-03T20:37:44+00:00
0.4350813187201726,0.03782481181629804,997,16.776944444444446,2.442641019793445,1.1798248508448523,-1.2793071019855269,-0.016490933036934052,16.966137687240913,-1.59623356476183,-0.09520279710309126,14.309150687942727,2026-06-04T19:36:01+00:00
2.190704339174895,0.6496229496474356,485,8.235833333333334,1.910758683357754,1.0049119611007313,-2.7235688657116697,-1.817722143454647,17.477327636631824,-3.507654942651497,-0.42603096469451385,15.132094799445417,2026-06-05T20:09:08+00:00
1.9509754856367185,0.15034764058932693,220,3.8136111111111113,0.9109646308472517,0.2327690000984699,-0.11992972799002644,0.5582659027587553,13.489458559039695,-0.12577248798352159,-0.03295349030135936,12.74888929800759,2026-06-06T07:46:28+00:00
2.1267077192958093,0.48971976153738694,1398,23.442222222222224,2.359086712113232,0.3117619206856066,-3.5363915780503685,-1.4890667866227432,17.316484829989058,-4.85626001373311,-0.20708997926367206,13.650050691989371,2026-06-06T20:01:52+00:00
1.726233520248701,0.6075780019392529,212,3.683333333333333,0.4465469183822215,0.40855589631299694,-0.717822689081725,-0.6798316670125004,12.226927087307036,-0.9806337580427726,-0.2662354094233772,11.912723607104475,2026-06-07T20:34:37+00:00
0.6951836660798475,0.16469354704947126,222,3.8519444444444444,0.4803717667144696,0.5461421572399523,-0.25005857445167656,-0.3158289649771593,11.210955977721833,-0.28581419597671953,-0.07423745350044662,11.052727868060325,2026-06-08T00:25:41+00:00
0.8181620612310595,0.35147053825829633,220,3.8183333333333334,0.6400268187464064,0.29798190144097525,-0.22615734502366358,0.1158875722817676,10.931372549019601,-0.26596475165941413,-0.06968508777102553,10.841447309309752,2026-06-08T04:26:51+00:00
-0.9154755267216393,0.4756503514869681,222,3.8516666666666666,0.4710767319965896,2.6770288423801833,1.039663914356705,-1.1662881960268887,11.186566974390278,2.0759136339360573,0.539198346476898,12.190121054907047,2026-06-08T12:25:06+00:00
0.4501808512041086,0.47396540251703645,220,3.816666666666667,2.8516541724617017,0.9741668522183549,-0.7088949282028718,1.168592392040475,13.293990488543015,-0.7321151547519094,-0.19182056456381905,13.145935073967552,2026-06-08T16:26:16+00:00
2.7227166760326114,0.9142273942171396,222,3.8516666666666666,1.0734911025185294,0.10604151524894156,-0.648295683969895,0.31915390329969284,12.495918211642637,-1.0015513338928272,-0.26014320360852655,11.87812727734325,2026-06-08T20:25:18+00:00
0.9939235814805317,0.0693639974929352,221,3.825277777777778,0.023594510543338387,0.7716196684860979,-0.6363172825177053,-1.3843424404604647,11.001602197299151,-0.9977238625670761,-0.2602757902348894,10.319841179678116,2026-06-09T04:25:49+00:00
0.7494778513769097,0.19989378698059934,222,3.8497222222222223,0.8236511575426988,0.13438769999949685,-0.0974942788022446,0.5917691787409574,9.96827395030645,-0.05954833295186113,-0.015467099468015878,9.72408772534462,2026-06-09T08:25:23+00:00
-1.0306605654851002,0.6778869215569852,220,3.8205555555555555,0.23398362375254145,1.8152520732421786,0.6384482703883805,-0.9428201791012567,9.978599221789883,1.3832303349355346,0.36241842836738897,10.598364354482557,2026-06-09T12:26:26+00:00
2.7174533952615514,0.8194959798405564,87,1.605,0.8048403795487262,0.5432999265936758,-0.46034422572223477,-0.1988037727671843,8.800717174029149,-0.9457414613056683,-0.5910884133160427,8.269704391845387,2026-06-09T22:39:41+00:00
0.28892890477586763,0.028467061305039287,220,3.8194444444444446,0.6419557074058924,0.563721946333958,-0.1127824492944276,-0.03454868822249324,7.827115281910426,-0.06346481523867631,-0.016628335870395538,7.6650131636706975,2026-06-10T00:26:02+00:00
0.5641846573951241,0.10366255576072037,222,3.852222222222222,0.6414899008237089,0.9165641095825965,-0.2831522570526124,-0.5582264658114999,7.767922992802823,-0.44817018895754934,-0.11640784128767515,7.506666614049346,2026-06-10T04:25:15+00:00
-1.0706813326831557,0.11457589186238104,202,3.516111111111111,1.0444379122123069,1.4113855768006305,0.5926725200465999,0.22572485545827625,7.412057170468703,1.473220416571305,0.41892523693970757,7.349032371679062,2026-06-10T08:26:26+00:00
1.143385637037798,0.8950039379376936,144,2.5458333333333334,1.6957988503670975,1.1036100294960907,-0.6937311939074426,-0.10154237303643576,11.804303044174867,-0.8751557691818679,-0.3431983408556345,11.323972732590269,2026-06-10T20:25:39+00:00
1.0087722507141472,0.6498240938344038,74,1.3727777777777779,0.9729568789464391,0.9917261424018182,-0.21860949954638187,-0.23737876300176097,10.380572721955184,-0.2278680603239973,-0.16472389902939566,10.263560396056388,2026-06-11T00:26:47+00:00
0.5787304833144827,0.5599095518660624,95,1.738611111111111,1.2519276835870823,0.8083366339618898,-0.20660503722195855,0.23698601240323391,10.272246382340228,-0.18140433864856575,-0.10465634922032639,10.231932894212589,2026-06-11T04:56:13+00:00
-0.4708739418251234,0.1336133054911537,59,1.1352777777777778,0.7087076739380969,0.32035658093413133,0.06803692212439749,0.456388015128363,10.01384756237125,0.23392080567635531,0.20640071089090176,10.078633351872675,2026-06-11T10:44:32+00:00
2.0190241104378805,0.9394007033425648,93,1.7041666666666666,1.5188706740575633,0.8989905078454559,-0.6780432691461922,-0.058163102934084776,12.879377431906615,-0.953218382035045,-0.5607166953147324,12.384161925382395,2026-06-11T19:39:15+00:00
0.5665683136128026,0.11660843478864347,585,9.908333333333333,0.7735141795054687,1.3586733574162055,-1.445481033540716,-2.030640211451453,11.349368022176451,-2.429732204165717,-0.24542749537027442,9.579157271534392,2026-06-11T22:42:01+00:00
0.08066705952544448,0.005055669598894363,126,2.241388888888889,1.4159415509768953,1.4212124798606522,-0.019336117726366453,-0.024607046610123362,8.842997380534577,0.08678568703746059,0.0385714164610936,8.891914139578166,2026-06-12T08:48:47+00:00
0.554675664738022,0.058963439053129285,1227,20.598055555555554,1.9289803137840735,1.147515458410787,-1.2879770056307471,-0.5065121502574605,13.230347651382212,-1.7327763790340978,-0.08411535820553873,9.676893638751384,2026-06-12T18:27:09+00:00
-1.3876355186977163,0.026450420961116494,890,14.971388888888889,0.8437716570956777,0.3055143544271681,-1.981141613024108,-1.4428843103555984,10.3835100836703,-3.1403957173011836,-0.20959259514802117,7.330495629256449,2026-06-13T21:32:58+00:00
-0.0997229200733513,0.0015742401370558712,936,15.742222222222223,1.7323897311934173,2.109539874675664,0.04241127855567939,-0.33473886492656746,5.658185193662423,0.563172350652323,0.03575697464459193,2.39795908162625,2026-06-14T21:21:52+00:00
0.7804161660848526,0.26419552816662284,997,16.768333333333334,3.0982989380111725,1.089874034614346,-1.9308173898904943,0.0776075135063321,9.295440095623206,-3.7482515704076746,-0.22355377159489115,4.643732407278764,2026-06-15T19:20:23+00:00
0.8802783212368979,0.4983453717470623,70,1.3044444444444445,2.6985064151012317,2.344249438657597,-0.5710210303411287,-0.21676405389749398,14.025660588489611,-0.814094249891923,-0.6182994302976631,13.81582564639596,2026-06-16T19:22:51+00:00
0.6792342491479192,0.08344595857104464,862,14.509722222222223,1.9093401836136046,1.5373773304153637,-1.4951821251715138,-1.123219271973273,11.939421683070117,-2.1998168917372425,-0.15153732893712346,9.032580494990807,2026-06-16T22:03:44+00:00
0.4783148140258725,0.05388514072331596,1019,17.141944444444444,2.756740465517165,0.9356075022746966,-0.8553041533499908,0.9658288098924777,9.757406983545685,-1.3534116629790631,-0.07899289861745505,6.331472230728448,2026-06-17T19:22:25+00:00
0.5054030678194238,0.10011893394354776,1092,18.349722222222223,1.6049406478941428,0.9656032940550654,-0.8317190267525394,-0.19238167291346198,10.378614480811773,-1.355369904122469,-0.07386212011566588,9.516608060519431,2026-06-18T23:00:09+00:00
0.6575589581586148,0.04403099132279964,875,15.1075,1.1438920090410694,0.771725986981008,-1.127027675652565,-0.7548616535925037,8.118448157473098,-2.184507006434213,-0.1446693381744512,5.570345629406356,2026-06-19T21:08:29+00:00
0.3573204670892192,0.07752961645351164,543,9.385277777777778,1.664037681371152,1.2623497332292022,-0.6404737841583641,-0.23878583601641434,7.10630451921365,-1.2223875282927663,-0.1302722055018934,5.898176895042814,2026-06-20T21:23:36+00:00
-0.08654426872164582,0.010737481789190206,147,2.6108333333333333,1.2483019145897138,1.1616513609732477,0.04278785462668644,0.12943840824315256,5.449899544772511,0.2151394928918453,0.08274595880455589,5.354449508472896,2026-06-21T08:01:12+00:00
-1.448412442417965,0.8273803804358657,61,1.17,1.2145694883779319,1.1041839540426883,0.32771959612815493,0.4381051304633985,5.947915871925944,0.8528140179547821,0.7309834439612417,6.278754367889241,2026-06-21T11:52:23+00:00
1.2770313757030096,0.9857992377217085,54,1.0355555555555556,1.9262433668130727,1.4047528651822931,-0.38603101398460105,0.13545948764617854,9.338699422700339,-0.6228096945652464,-0.5931520900621394,9.044010376288712,2026-06-21T19:12:54+00:00
0.5438149065571918,0.3457081187924991,290,4.988611111111111,1.2394420958250816,0.91437256410868,-0.5742127900276568,-0.24914325831125517,7.836550443783218,-1.004577706569008,-0.2015874996459548,7.460537698671505,2026-06-21T21:29:36+00:00
-0.22872798503614317,0.16429227221215847,91,1.6705555555555556,1.2656818237313194,1.4293303180555208,0.10409365977127827,-0.0595548345529231,7.059306731771825,0.45600315353119125,0.2736018921187147,7.4162351988563815,2026-06-22T03:41:28+00:00
-0.39200433480979996,0.34843365471069376,93,1.7061111111111111,1.2852024813919263,1.6354431426693319,0.13000401005411888,-0.22023665122328673,6.6934716817985285,0.41131965107703206,0.24195273592766592,6.885401782638936,2026-06-22T06:36:12+00:00
-0.3345253672330476,0.08057641369766688,109,1.9733333333333334,1.4525086961690414,1.4842253777462115,0.11894005805091723,0.08722337647374712,6.572060730907146,0.380343836626742,0.19339517116614,6.38803767482426,2026-06-22T09:33:07+00:00
1.4049729553174748,0.5217744018030455,55,1.0677777777777777,1.8497567121345266,1.2978760017602724,-0.3750884858329169,0.17679222454133736,6.404008036418198,-0.7364766918440466,-0.6904468986037937,5.80881228077383,2026-06-23T20:36:52+00:00
0.978200826748538,0.57159808949456,239,4.119722222222222,0.9252049900975097,0.7556262154575988,-0.6399110216323898,-0.4703322469924789,4.941646957096716,-1.46129294778871,-0.35353861640049433,4.424235177274802,2026-06-24T00:35:55+00:00
0.7834441914288727,0.031117186174611455,403,6.8625,0.7986246893397055,0.2372802378877017,0.03117789421548789,0.5925223456674917,2.7538465451031215,0.18184939345388962,0.026482921376780044,1.5676237607971588,2026-06-24T06:17:41+00:00
-3.1631297523336537,0.22368683139226597,946,15.905833333333334,1.0297187255668643,2.4710804063326375,1.170739099175166,-0.27062258159060715,5.866648864474455,2.707535413646652,0.17010693698303575,3.975896837307012,2026-06-24T21:07:53+00:00
0.6298843725522971,0.01931269811520908,931,15.669444444444444,2.5847429235210218,2.020393942234846,-0.9935844918848087,-0.42923551059863296,10.135169502301567,-1.6305917957325526,-0.10408032738718422,5.279103313858468,2026-06-25T20:44:30+00:00
-0.2404644488105747,0.010783924030551173,865,14.567222222222222,1.848044081568398,2.000098491229159,0.43000615603769,0.277951746376929,8.032819612929472,1.1167315175097379,0.07666349090455866,6.272349329874621,2026-06-26T21:34:18+00:00
1.3040928797911522,0.42094745388588883,1020,17.148055555555555,4.374438401877593,1.0832227545687871,-2.3973751494959306,0.8938404978128753,14.176801200376394,-3.0385590859383456,-0.17717545690602599,9.576506039984608,2026-06-27T19:54:46+00:00
-2.9072067735733906,0.37127732605163777,1238,20.794166666666666,0.3136290236734087,2.3377387560843967,-0.017362983668700593,-2.0414727160796886,10.577375956867828,0.4760306197706079,0.02290444040596349,6.923706808346179,2026-06-28T19:19:05+00:00
0.22237031269042945,0.009820887513242726,1053,17.75888888888889,2.4069106798160718,1.878861596090422,-1.3162296962232407,-0.788180612497591,10.553788052185844,-1.9420411484957025,-0.10930813218549922,6.197575724884256,2026-06-29T18:17:42+00:00
0.8202194054551822,0.843325309631151,81,1.5022222222222221,4.483414113679119,3.131900006648971,-0.8582936078171226,0.4932204992130256,11.855484346786707,-0.9596271712316629,-0.6397514474877752,11.14149808381898,2026-06-30T18:11:20+00:00
0.4653163902132673,0.05609942932476919,913,15.362222222222222,2.6530457018921156,1.9288306409211744,-1.0253282748184551,-0.3011132138475139,9.844993769232726,-1.5345489687444438,-0.0998621888553868,6.103335712710735,2026-06-30T20:35:58+00:00
1.01692219641903,0.8134597323429344,142,2.508611111111111,3.704677915548732,2.1078828470269277,-1.3221676816532852,0.2746273868685192,11.677907479463904,-1.9415960936904018,-0.7714951365657226,10.553759943461307,2026-07-01T17:49:40+00:00
1.7049731628763092,0.1956829271727315,578,9.776388888888889,1.3758243631019331,0.2502242954554852,-1.6932751678525966,-0.5676751002061486,8.103138272170082,-3.457541771572436,-0.3534114246922422,6.4004283728190785,2026-07-01T21:24:40+00:00
0.9942500767675385,0.12754634454627922,2701,45.1575,2.733844086977186,0.6307796356466211,0.18441117087727044,2.287475622207835,7.111111111111109,0.9018590575010776,0.019967359206665928,4.596027508037836,2026-07-02T17:28:42+00:00
-0.23230487376965336,0.004672571636333611,4130,68.99527777777777,1.621050194721974,1.5927279945409802,-1.143394118579515,-1.1150719183985212,8.953548994176144,-1.877063146918955,-0.02721038628053571,5.712199137294169,2026-07-04T17:55:16+00:00
1.1277875025996753,0.5947595372273141,106,1.906111111111111,2.398317624898108,1.7223476971424816,-0.7207051897699284,-0.044735262014302,10.257648584725716,-0.8670557717250293,-0.45237692437827615,9.578189156085847,2026-07-07T21:02:55+00:00
0.9095461057046674,0.561756412940824,61,1.1691666666666667,2.0794710897091138,1.7999750146676563,-0.3035734781102297,-0.024077403068772263,8.958622618956797,-0.3268482490272415,-0.28015564202334986,8.636995645332128,2026-07-08T00:11:48+00:00
0.4915130938920464,0.4028721282156712,170,2.977777777777778,1.7499165734722055,1.3030520871656668,-0.40965768737284325,0.037206798933695495,8.126726176852054,-0.5182218153149662,-0.17370563641842443,7.914530139257256,2026-07-08T02:28:29+00:00
